Entity,Code,Year,Solar (TWh - equivalent)
Peru,PER,2019,2.1955013275146484
Peru,PER,2020,2.2304396629333496
Peru,PER,2021,2.290829658508301
Philippines,PHL,1965,0
Philippines,PHL,1966,0
Philippines,PHL,1967,0
Philippines,PHL,1968,0
Philippines,PHL,1969,0
Philippines,PHL,1970,0
Philippines,PHL,1971,0
Philippines,PHL,1972,0
Philippines,PHL,1973,0
Philippines,PHL,1974,0
Philippines,PHL,1975,0
Philippines,PHL,1976,0
Philippines,PHL,1977,0
Philippines,PHL,1978,0
Philippines,PHL,1979,0
Philippines,PHL,1980,0
Philippines,PHL,1981,0
Philippines,PHL,1982,0
Philippines,PHL,1983,0
Philippines,PHL,1984,0
Philippines,PHL,1985,0
Philippines,PHL,1986,0
Philippines,PHL,1987,0
Philippines,PHL,1988,0
Philippines,PHL,1989,0
Philippines,PHL,1990,0
Philippines,PHL,1991,0
Philippines,PHL,1992,0
Philippines,PHL,1993,0
Philippines,PHL,1994,0
Philippines,PHL,1995,0
Philippines,PHL,1996,0
Philippines,PHL,1997,0
Philippines,PHL,1998,0
Philippines,PHL,1999,0
Philippines,PHL,2000,0
Philippines,PHL,2001,0
Philippines,PHL,2002,0
Philippines,PHL,2003,0
Philippines,PHL,2004,0
Philippines,PHL,2005,0.00433333357796073
Philippines,PHL,2006,0.003916666377335787
Philippines,PHL,2007,0.003694444429129362
Philippines,PHL,2008,0.003666666569188237
Philippines,PHL,2009,0.0035000001080334187
Philippines,PHL,2010,0.00347222201526165
Philippines,PHL,2011,0.0033333334140479565
Philippines,PHL,2012,0.003611111082136631
Philippines,PHL,2013,0.0038611111231148243
Philippines,PHL,2014,0.04474611207842827
Philippines,PHL,2015,0.37306830286979675
Philippines,PHL,2016,2.9367527961730957
Philippines,PHL,2017,3.1966140270233154
Philippines,PHL,2018,3.304821252822876
Philippines,PHL,2019,3.284637689590454
Philippines,PHL,2020,3.6048548221588135
Philippines,PHL,2021,3.8228607177734375
Poland,POL,1965,0
Poland,POL,1966,0
Poland,POL,1967,0
Poland,POL,1968,0
Poland,POL,1969,0
Poland,POL,1970,0
Poland,POL,1971,0
Poland,POL,1972,0
Poland,POL,1973,0
Poland,POL,1974,0
Poland,POL,1975,0
Poland,POL,1976,0
Poland,POL,1977,0
Poland,POL,1978,0
Poland,POL,1979,0
Poland,POL,1980,0
Poland,POL,1981,0
Poland,POL,1982,0
Poland,POL,1983,0
Poland,POL,1984,0
Poland,POL,1985,0
Poland,POL,1986,0
Poland,POL,1987,0
Poland,POL,1988,0
Poland,POL,1989,0
Poland,POL,1990,0
Poland,POL,1991,0
Poland,POL,1992,0
Poland,POL,1993,0
Poland,POL,1994,0
Poland,POL,1995,0
Poland,POL,1996,0
Poland,POL,1997,0
Poland,POL,1998,0
Poland,POL,1999,0
Poland,POL,2000,0
Poland,POL,2001,0
Poland,POL,2002,0
Poland,POL,2003,0
Poland,POL,2004,0
Poland,POL,2005,0
Poland,POL,2006,0
Poland,POL,2007,0
Poland,POL,2008,0
Poland,POL,2009,0
Poland,POL,2010,0
Poland,POL,2011,0.0005527777830138803
Poland,POL,2012,0.0030277776531875134
Poland,POL,2013,0.004083333071321249
Poland,POL,2014,0.01897222362458706
Poland,POL,2015,0.15349943935871124
Poland,POL,2016,0.3319527804851532
Poland,POL,2017,0.43911275267601013
Poland,POL,2018,0.7937180399894714
Poland,POL,2019,1.873314380645752
Poland,POL,2020,5.142053127288818
Poland,POL,2021,10.333256721496582
Portugal,PRT,1965,0
Portugal,PRT,1966,0
Portugal,PRT,1967,0
Portugal,PRT,1968,0
Portugal,PRT,1969,0
Portugal,PRT,1970,0
Portugal,PRT,1971,0
Portugal,PRT,1972,0
Portugal,PRT,1973,0
Portugal,PRT,1974,0
Portugal,PRT,1975,0
Portugal,PRT,1976,0
Portugal,PRT,1977,0
Portugal,PRT,1978,0
Portugal,PRT,1979,0
Portugal,PRT,1980,0
Portugal,PRT,1981,0
Portugal,PRT,1982,0
Portugal,PRT,1983,0
Portugal,PRT,1984,0
Portugal,PRT,1985,0
Portugal,PRT,1986,0
Portugal,PRT,1987,0
Portugal,PRT,1988,0
Portugal,PRT,1989,0.003000000026077032
Portugal,PRT,1990,0
Portugal,PRT,1991,0
Portugal,PRT,1992,0
Portugal,PRT,1993,0
Portugal,PRT,1994,0
Portugal,PRT,1995,0
Portugal,PRT,1996,0.0029444443061947823
Portugal,PRT,1997,0.0029444443061947823
Portugal,PRT,1998,0.0023666666820645332
Portugal,PRT,1999,0.0032499998342245817
Portugal,PRT,2000,0.004138888791203499
Portugal,PRT,2001,0.004694444127380848
Portugal,PRT,2002,0.005249999929219484
Portugal,PRT,2003,0.007527777925133705
Portugal,PRT,2004,0.008361110463738441
Portugal,PRT,2005,0.010888888500630856
Portugal,PRT,2006,0.0142222223803401
Portugal,PRT,2007,0.06786277145147324
Portugal,PRT,2008,0.11521250009536743
Portugal,PRT,2009,0.44683387875556946
Portugal,PRT,2010,0.5967494249343872
Portugal,PRT,2011,0.7779405117034912
Portugal,PRT,2012,1.0775805711746216
Portugal,PRT,2013,1.3058563470840454
Portugal,PRT,2014,1.6994621753692627
Portugal,PRT,2015,2.1440229415893555
Portugal,PRT,2016,2.2005250453948975
Portugal,PRT,2017,2.6399998664855957
Portugal,PRT,2018,2.6589558124542236
Portugal,PRT,2019,3.5374748706817627
Portugal,PRT,2020,4.441054821014404
Portugal,PRT,2021,5.777622222900391
Qatar,QAT,1965,0
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,0.0030277776531875134
Qatar,QAT,2012,0.003000000026077032
Qatar,QAT,2013,0.010222221724689007
Qatar,QAT,2014,0.01763889007270336
Qatar,QAT,2015,0.017527777701616287
Qatar,QAT,2016,0.022388888522982597
Qatar,QAT,2017,0.022249998524785042
Qatar,QAT,2018,0.022138889878988266
Qatar,QAT,2019,0.022055555135011673
Qatar,QAT,2020,0.02202777750790119
Qatar,QAT,2021,0.021888889372348785
Romania,ROU,1965,0
Romania,ROU,1966,0
Romania,ROU,1967,0
Romania,ROU,1968,0
Romania,ROU,1969,0
Romania,ROU,1970,0
Romania,ROU,1971,0
Romania,ROU,1972,0
Romania,ROU,1973,0
Romania,ROU,1974,0
Romania,ROU,1975,0
Romania,ROU,1976,0
Romania,ROU,1977,0
Romania,ROU,1978,0
Romania,ROU,1979,0
Romania,ROU,1980,0
Romania,ROU,1981,0
Romania,ROU,1982,0
Romania,ROU,1983,0
Romania,ROU,1984,0
Romania,ROU,1985,0
Romania,ROU,1986,0
Romania,ROU,1987,0
Romania,ROU,1988,0
Romania,ROU,1989,0
Romania,ROU,1990,0
Romania,ROU,1991,0
Romania,ROU,1992,0
Romania,ROU,1993,0
Romania,ROU,1994,0
Romania,ROU,1995,0
Romania,ROU,1996,0
Romania,ROU,1997,0
Romania,ROU,1998,0
Romania,ROU,1999,0
Romania,ROU,2000,0
Romania,ROU,2001,0
Romania,ROU,2002,0
Romania,ROU,2003,0
Romania,ROU,2004,0
Romania,ROU,2005,0
Romania,ROU,2006,0
Romania,ROU,2007,0
Romania,ROU,2008,0
Romania,ROU,2009,0.00283333333209157
Romania,ROU,2010,0.00561111094430089
Romania,ROU,2011,0.0027583332266658545
Romania,ROU,2012,0.0219444427639246
Romania,ROU,2013,1.1446754932403564
Romania,ROU,2014,3.50909423828125
Romania,ROU,2015,5.337471008300781
Romania,ROU,2016,4.872208118438721
Romania,ROU,2017,4.939354419708252
Romania,ROU,2018,4.685582637786865
Romania,ROU,2019,4.686758518218994
Romania,ROU,2020,4.551358699798584
Romania,ROU,2021,4.450967311859131
Russia,RUS,1990,0
Russia,RUS,1991,0
Russia,RUS,1992,0
Russia,RUS,1993,0
Russia,RUS,1994,0
Russia,RUS,1995,0
Russia,RUS,1996,0
Russia,RUS,1997,0
Russia,RUS,1998,0
Russia,RUS,1999,0
Russia,RUS,2000,0
Russia,RUS,2001,0
Russia,RUS,2002,0
Russia,RUS,2003,0
Russia,RUS,2004,0
Russia,RUS,2005,0
Russia,RUS,2006,0
Russia,RUS,2007,0
Russia,RUS,2008,0
Russia,RUS,2009,0
Russia,RUS,2010,0
Russia,RUS,2011,0.003305555321276188
Russia,RUS,2012,0.011555555276572704
Russia,RUS,2013,0.0294344425201416
Russia,RUS,2014,0.43345555663108826
Russia,RUS,2015,0.9037613272666931
Russia,RUS,2016,1.2536566257476807
Russia,RUS,2017,1.447741985321045
Russia,RUS,2018,1.6521508693695068
Russia,RUS,2019,2.596564769744873
Russia,RUS,2020,4.8905181884765625
Russia,RUS,2021,6.049861431121826
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0
Saudi Arabia,SAU,2002,0
Saudi Arabia,SAU,2003,0
Saudi Arabia,SAU,2004,0
Saudi Arabia,SAU,2005,0
Saudi Arabia,SAU,2006,0
Saudi Arabia,SAU,2007,0
Saudi Arabia,SAU,2008,0.0017111110500991344
Saudi Arabia,SAU,2009,0.0016999999061226845
Saudi Arabia,SAU,2010,0.011361110024154186
Saudi Arabia,SAU,2011,0.014861110597848892
Saudi Arabia,SAU,2012,0.07029499858617783
Saudi Arabia,SAU,2013,0.11576221883296967
Saudi Arabia,SAU,2014,0.12429611384868622
Saudi Arabia,SAU,2015,0.12355639040470123
Saudi Arabia,SAU,2016,0.1228252723813057
Saudi Arabia,SAU,2017,0.173079714179039
Saudi Arabia,SAU,2018,0.4219622015953064
Saudi Arabia,SAU,2019,0.5449519157409668
Saudi Arabia,SAU,2020,0.5444377660751343
Saudi Arabia,SAU,2021,2.172931432723999
Singapore,SGP,1965,0
Singapore,SGP,1966,0
Singapore,SGP,1967,0
Singapore,SGP,1968,0
Singapore,SGP,1969,0
Singapore,SGP,1970,0
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,0
Singapore,SGP,1987,0
Singapore,SGP,1988,0
Singapore,SGP,1989,0
Singapore,SGP,1990,0
Singapore,SGP,1991,0
Singapore,SGP,1992,0
Singapore,SGP,1993,0
Singapore,SGP,1994,0
Singapore,SGP,1995,0
Singapore,SGP,1996,0
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Singapore,SGP,2000,0
Singapore,SGP,2001,0
Singapore,SGP,2002,0
Singapore,SGP,2003,0
Singapore,SGP,2004,0
Singapore,SGP,2005,0
Singapore,SGP,2006,0
Singapore,SGP,2007,0
Singapore,SGP,2008,0.0008333333535119891
Singapore,SGP,2009,0.004444444552063942
Singapore,SGP,2010,0.00855555571615696
Singapore,SGP,2011,0.013499999418854713
Singapore,SGP,2012,0.02247222140431404
Singapore,SGP,2013,0.03422027453780174
Singapore,SGP,2014,0.07350582629442215
Singapore,SGP,2015,0.13123665750026703
Singapore,SGP,2016,0.23688887059688568
Singapore,SGP,2017,0.3267691731452942
Singapore,SGP,2018,0.35760220885276794
Singapore,SGP,2019,0.5130102634429932
Singapore,SGP,2020,0.7750391364097595
Singapore,SGP,2021,1.0382835865020752
Slovakia,SVK,1965,0
Slovakia,SVK,1966,0
Slovakia,SVK,1967,0
Slovakia,SVK,1968,0
Slovakia,SVK,1969,0
Slovakia,SVK,1970,0
Slovakia,SVK,1971,0
Slovakia,SVK,1972,0
Slovakia,SVK,1973,0
Slovakia,SVK,1974,0
Slovakia,SVK,1975,0
Slovakia,SVK,1976,0
Slovakia,SVK,1977,0
Slovakia,SVK,1978,0
Slovakia,SVK,1979,0
Slovakia,SVK,1980,0
Slovakia,SVK,1981,0
Slovakia,SVK,1982,0
Slovakia,SVK,1983,0
Slovakia,SVK,1984,0
Slovakia,SVK,1985,0
Slovakia,SVK,1986,0
Slovakia,SVK,1987,0
Slovakia,SVK,1988,0
Slovakia,SVK,1989,0
Slovakia,SVK,1990,0
Slovakia,SVK,1991,0
Slovakia,SVK,1992,0
Slovakia,SVK,1993,0
Slovakia,SVK,1994,0
Slovakia,SVK,1995,0
Slovakia,SVK,1996,0
Slovakia,SVK,1997,0
Slovakia,SVK,1998,0
Slovakia,SVK,1999,0
Slovakia,SVK,2000,0
Slovakia,SVK,2001,0
Slovakia,SVK,2002,0
Slovakia,SVK,2003,0
Slovakia,SVK,2004,0
Slovakia,SVK,2005,0
Slovakia,SVK,2006,0
Slovakia,SVK,2007,0
Slovakia,SVK,2008,0
Slovakia,SVK,2009,0
Slovakia,SVK,2010,0.047184720635414124
Slovakia,SVK,2011,1.0951857566833496
Slovakia,SVK,2012,1.1625804901123047
Slovakia,SVK,2013,1.6025454998016357
Slovakia,SVK,2014,1.6173313856124878
Slovakia,SVK,2015,1.362643837928772
Slovakia,SVK,2016,1.426861047744751
Slovakia,SVK,2017,1.3466126918792725
Slovakia,SVK,2018,1.547750473022461
Slovakia,SVK,2019,1.5525877475738525
Slovakia,SVK,2020,1.7412296533584595
Slovakia,SVK,2021,1.7586582899093628
Slovenia,SVN,1990,0
Slovenia,SVN,1991,0
Slovenia,SVN,1992,0
Slovenia,SVN,1993,0
Slovenia,SVN,1994,0
Slovenia,SVN,1995,0
Slovenia,SVN,1996,0
Slovenia,SVN,1997,0
Slovenia,SVN,1998,0
Slovenia,SVN,1999,0
Slovenia,SVN,2000,0
Slovenia,SVN,2001,0
Slovenia,SVN,2002,0
Slovenia,SVN,2003,0
Slovenia,SVN,2004,0
Slovenia,SVN,2005,0
Slovenia,SVN,2006,0
Slovenia,SVN,2007,0
Slovenia,SVN,2008,0.002805555472150445
Slovenia,SVN,2009,0.011166666634380817
Slovenia,SVN,2010,0.03608249872922897
Slovenia,SVN,2011,0.18207110464572906
Slovenia,SVN,2012,0.4469355344772339
Slovenia,SVN,2013,0.5859647393226624
Slovenia,SVN,2014,0.6962380409240723
Slovenia,SVN,2015,0.737874448299408
Slovenia,SVN,2016,0.714769184589386
Slovenia,SVN,2017,0.7554525136947632
Slovenia,SVN,2018,0.6745572090148926
Slovenia,SVN,2019,0.7988024950027466
Slovenia,SVN,2020,0.9669891595840454
Slovenia,SVN,2021,0.7907727956771851
South Africa,ZAF,1965,0
South Africa,ZAF,1966,0
South Africa,ZAF,1967,0
South Africa,ZAF,1968,0
South Africa,ZAF,1969,0
South Africa,ZAF,1970,0
South Africa,ZAF,1971,0
South Africa,ZAF,1972,0
South Africa,ZAF,1973,0
South Africa,ZAF,1974,0
South Africa,ZAF,1975,0
South Africa,ZAF,1976,0
South Africa,ZAF,1977,0
South Africa,ZAF,1978,0
South Africa,ZAF,1979,0
South Africa,ZAF,1980,0
South Africa,ZAF,1981,0
South Africa,ZAF,1982,0
South Africa,ZAF,1983,0
South Africa,ZAF,1984,0
South Africa,ZAF,1985,0
South Africa,ZAF,1986,0
South Africa,ZAF,1987,0
South Africa,ZAF,1988,0
South Africa,ZAF,1989,0
South Africa,ZAF,1990,0
South Africa,ZAF,1991,0
South Africa,ZAF,1992,0
South Africa,ZAF,1993,0
South Africa,ZAF,1994,0
South Africa,ZAF,1995,0
South Africa,ZAF,1996,0
South Africa,ZAF,1997,0
South Africa,ZAF,1998,0
South Africa,ZAF,1999,0
South Africa,ZAF,2000,0.02749999798834324
South Africa,ZAF,2001,0.03172805532813072
South Africa,ZAF,2002,0.0361936129629612
South Africa,ZAF,2003,0.04031166434288025
South Africa,ZAF,2004,0.04466555640101433
South Africa,ZAF,2005,0.04867805540561676
South Africa,ZAF,2006,0.052924443036317825
South Africa,ZAF,2007,0.056835275143384933
South Africa,ZAF,2008,0.06097833067178726
South Africa,ZAF,2009,0.06507027894258499
South Africa,ZAF,2010,0.07660610973834991
South Africa,ZAF,2011,0.22152000665664673
South Africa,ZAF,2012,0.23580637574195862
South Africa,ZAF,2013,0.6622763872146606
South Africa,ZAF,2014,2.912174701690674
South Africa,ZAF,2015,6.461582183837891
South Africa,ZAF,2016,8.942753791809082
South Africa,ZAF,2017,13.459695816040039
South Africa,ZAF,2018,16.412580490112305
South Africa,ZAF,2019,17.849300384521484
South Africa,ZAF,2020,21.775548934936523
South Africa,ZAF,2021,20.666711807250977
South America,,1971,0
South America,,1972,0
South America,,1973,0
South America,,1974,0
South America,,1975,0
South America,,1976,0
South America,,1977,0
South America,,1978,0
South America,,1979,0
South America,,1980,0
South America,,1981,0
South America,,1982,0
South America,,1983,0
South America,,1984,0
South America,,1985,0
South America,,1986,0
South America,,1987,0
South America,,1988,0
South America,,1989,0
South America,,1990,0
South America,,1991,0
South America,,1992,0
South America,,1993,0
South America,,1994,0
South America,,1995,0
South America,,1996,0
South America,,1997,0
South America,,1998,0.000050277776608709246
South America,,1999,0.00007694444502703846
South America,,2000,0.005569721572101116
South America,,2001,0.008005833253264427
South America,,2002,0.013766389340162277
South America,,2003,0.018842777237296104
South America,,2004,0.023188889026641846
South America,,2005,0.027647221460938454
South America,,2006,0.00040222221286967397
South America,,2007,0.0004652777861338109
South America,,2008,0.000754722161218524
South America,,2009,0.0005956110544502735
South America,,2010,0.031627219170331955
South America,,2011,0.11078472435474396
South America,,2012,0.3531738817691803
South America,,2013,0.7606572508811951
South America,,2014,2.087102174758911
South America,,2015,4.9128737449646
South America,,2016,8.44752311706543
South America,,2017,14.53801155090332
South America,,2018,26.856908798217773
South America,,2019,41.052364349365234
South America,,2020,56.67580795288086
South America,,2021,83.13884735107422
South Korea,KOR,1965,0
South Korea,KOR,1966,0
South Korea,KOR,1967,0
South Korea,KOR,1968,0
South Korea,KOR,1969,0
South Korea,KOR,1970,0
South Korea,KOR,1971,0
South Korea,KOR,1972,0
South Korea,KOR,1973,0
South Korea,KOR,1974,0
South Korea,KOR,1975,0
South Korea,KOR,1976,0
South Korea,KOR,1977,0
South Korea,KOR,1978,0
South Korea,KOR,1979,0
South Korea,KOR,1980,0
South Korea,KOR,1981,0
South Korea,KOR,1982,0
South Korea,KOR,1983,0
South Korea,KOR,1984,0
South Korea,KOR,1985,0
South Korea,KOR,1986,0
South Korea,KOR,1987,0
South Korea,KOR,1988,0
South Korea,KOR,1989,0
South Korea,KOR,1990,0.0029444443061947823
South Korea,KOR,1991,0.0029444443061947823
South Korea,KOR,1992,0.005916666705161333
South Korea,KOR,1993,0.005916666705161333
South Korea,KOR,1994,0.005916666705161333
South Korea,KOR,1995,0.005916666705161333
South Korea,KOR,1996,0.008861110545694828
South Korea,KOR,1997,0.008861110545694828
South Korea,KOR,1998,0.011833333410322666
South Korea,KOR,1999,0.013527777045965195
South Korea,KOR,2000,0.015611110255122185
South Korea,KOR,2001,0.018166666850447655
South Korea,KOR,2002,0.020555555820465088
South Korea,KOR,2003,0.02247222140431404
South Korea,KOR,2004,0.028447777032852173
South Korea,KOR,2005,0.041230276226997375
South Korea,KOR,2006,0.08827027678489685
South Korea,KOR,2007,0.20154999196529388
South Korea,KOR,2008,0.7989416718482971
South Korea,KOR,2009,1.581208348274231
South Korea,KOR,2010,2.14658260345459
South Korea,KOR,2011,2.5454020500183105
South Korea,KOR,2012,3.0899033546447754
South Korea,KOR,2013,4.544157028198242
South Korea,KOR,2014,7.298268795013428
South Korea,KOR,2015,11.39052677154541
South Korea,KOR,2016,14.766048431396484
South Korea,KOR,2017,20.592670440673828
South Korea,KOR,2018,26.867265701293945
South Korea,KOR,2019,37.33338165283203
South Korea,KOR,2020,50.68174362182617
South Korea,KOR,2021,57.08474349975586
South and Central America (BP),,1971,0
South and Central America (BP),,1972,0
South and Central America (BP),,1973,0
South and Central America (BP),,1974,0
South and Central America (BP),,1975,0
South and Central America (BP),,1976,0
South and Central America (BP),,1977,0
South and Central America (BP),,1978,0
South and Central America (BP),,1979,0
South and Central America (BP),,1980,0
South and Central America (BP),,1981,0
South and Central America (BP),,1982,0
South and Central America (BP),,1983,0
South and Central America (BP),,1984,0
South and Central America (BP),,1985,0
South and Central America (BP),,1986,0
South and Central America (BP),,1987,0
South and Central America (BP),,1988,0
South and Central America (BP),,1989,0
South and Central America (BP),,1990,0
South and Central America (BP),,1991,0
South and Central America (BP),,1992,0
South and Central America (BP),,1993,0
South and Central America (BP),,1994,0
South and Central America (BP),,1995,0
South and Central America (BP),,1996,0
South and Central America (BP),,1997,0
South and Central America (BP),,1998,0.000050277776608709246
South and Central America (BP),,1999,0.000375000003259629
South and Central America (BP),,2000,0.0063333334401249886
South and Central America (BP),,2001,0.010833332315087318
South and Central America (BP),,2002,0.01755555532872677
South and Central America (BP),,2003,0.024166665971279144
South and Central America (BP),,2004,0.030764998868107796
South and Central America (BP),,2005,0.05126110836863518
South and Central America (BP),,2006,0.023333333432674408
South and Central America (BP),,2007,0.03060944378376007
South and Central America (BP),,2008,0.04174777865409851
South and Central America (BP),,2009,0.06829666346311569
South and Central America (BP),,2010,0.17054998874664307
South and Central America (BP),,2011,0.36221417784690857
South and Central America (BP),,2012,0.9222738742828369
South and Central America (BP),,2013,1.4453624486923218
South and Central America (BP),,2014,2.9949636459350586
South and Central America (BP),,2015,7.670892715454102
South and Central America (BP),,2016,13.019893646240234
South and Central America (BP),,2017,20.253799438476562
South and Central America (BP),,2018,33.76466369628906
South and Central America (BP),,2019,50.33161926269531
South and Central America (BP),,2020,68.25203704833984
South and Central America (BP),,2021,97.30612182617188
Spain,ESP,1965,0
Spain,ESP,1966,0
Spain,ESP,1967,0
Spain,ESP,1968,0
Spain,ESP,1969,0
Spain,ESP,1970,0
Spain,ESP,1971,0
Spain,ESP,1972,0
Spain,ESP,1973,0
Spain,ESP,1974,0
Spain,ESP,1975,0
Spain,ESP,1976,0
Spain,ESP,1977,0
Spain,ESP,1978,0
Spain,ESP,1979,0
Spain,ESP,1980,0
Spain,ESP,1981,0
Spain,ESP,1982,0
Spain,ESP,1983,0
Spain,ESP,1984,0
Spain,ESP,1985,0
Spain,ESP,1986,0
Spain,ESP,1987,0
Spain,ESP,1988,0
Spain,ESP,1989,0.017916664481163025
Spain,ESP,1990,0.017749998718500137
Spain,ESP,1991,0.020694443956017494
Spain,ESP,1992,0.023666666820645332
Spain,ESP,1993,0.02661111019551754
Spain,ESP,1994,0.029569998383522034
Spain,ESP,1995,0.044354721903800964
Spain,ESP,1996,0.03548388555645943
Spain,ESP,1997,0.03844083100557327
Spain,ESP,1998,0.044354721903800964
Spain,ESP,1999,0.050268884748220444
Spain,ESP,2000,0.05322583019733429
Spain,ESP,2001,0.07050694525241852
Spain,ESP,2002,0.08756499737501144
Spain,ESP,2003,0.11890500038862228
Spain,ESP,2004,0.16137248277664185
Spain,ESP,2005,0.11739999800920486
Spain,ESP,2006,0.33860304951667786
Spain,ESP,2007,1.4364314079284668
Spain,ESP,2008,7.244329929351807
Spain,ESP,2009,16.943201065063477
Spain,ESP,2010,19.607879638671875
Spain,ESP,2011,23.9438419342041
Spain,ESP,2012,32.809749603271484
Spain,ESP,2013,35.73264694213867
Spain,ESP,2014,37.04156494140625
Spain,ESP,2015,37.32036590576172
Spain,ESP,2016,36.519344329833984
Spain,ESP,2017,38.1114616394043
Spain,ESP,2018,33.71714782714844
Spain,ESP,2019,39.82502365112305
Spain,ESP,2020,54.277889251708984
Spain,ESP,2021,70.14282989501953
Sri Lanka,LKA,1965,0
Sri Lanka,LKA,1966,0
Sri Lanka,LKA,1967,0
Sri Lanka,LKA,1968,0
Sri Lanka,LKA,1969,0
Sri Lanka,LKA,1970,0
Sri Lanka,LKA,1971,0
Sri Lanka,LKA,1972,0
Sri Lanka,LKA,1973,0
Sri Lanka,LKA,1974,0
Sri Lanka,LKA,1975,0
Sri Lanka,LKA,1976,0
Sri Lanka,LKA,1977,0
Sri Lanka,LKA,1978,0
Sri Lanka,LKA,1979,0
Sri Lanka,LKA,1980,0
Sri Lanka,LKA,1981,0
Sri Lanka,LKA,1982,0
Sri Lanka,LKA,1983,0
Sri Lanka,LKA,1984,0
Sri Lanka,LKA,1985,0
Sri Lanka,LKA,1986,0
Sri Lanka,LKA,1987,0
Sri Lanka,LKA,1988,0
Sri Lanka,LKA,1989,0
Sri Lanka,LKA,1990,0
Sri Lanka,LKA,1991,0
Sri Lanka,LKA,1992,0
Sri Lanka,LKA,1993,0
Sri Lanka,LKA,1994,0
Sri Lanka,LKA,1995,0
Sri Lanka,LKA,1996,0
Sri Lanka,LKA,1997,0
Sri Lanka,LKA,1998,0
Sri Lanka,LKA,1999,0
Sri Lanka,LKA,2000,0.0012777777155861259
Sri Lanka,LKA,2001,0.0026527775917202234
Sri Lanka,LKA,2002,0.004388888832181692
Sri Lanka,LKA,2003,0.006972222123295069
Sri Lanka,LKA,2004,0.010194444097578526
Sri Lanka,LKA,2005,0.013222221285104752
Sri Lanka,LKA,2006,0.015333332121372223
Sri Lanka,LKA,2007,0.01688888855278492
Sri Lanka,LKA,2008,0.017916664481163025
Sri Lanka,LKA,2009,0.01894444413483143
Sri Lanka,LKA,2010,0.019972221925854683
Sri Lanka,LKA,2011,0.02402777597308159
Sri Lanka,LKA,2012,0.027444444596767426
Sri Lanka,LKA,2013,0.03920000046491623
Sri Lanka,LKA,2014,0.07608222216367722
Sri Lanka,LKA,2015,0.13120166957378387
Sri Lanka,LKA,2016,0.22211387753486633
